Prix,Achat_Tot,Date,Part_Strat
158.0,5.0,2.0,0.91
109.0,28.0,3.0,0.91
79.0,30.0,4.0,0.91
127.0,2.0,5.0,0.91
152.0,4.0,6.0,0.91
203.0,0.0,7.0,0.91
83.0,30.0,8.0,0.91
160.0,6.0,9.0,0.91
195.0,11.0,10.0,0.91
115.0,29.0,11.0,0.91
107.0,7.0,12.0,0.91
205.0,1.0,1.0,0.92
152.0,2.0,2.0,0.92
217.0,0.0,3.0,0.92
226.0,0.0,4.0,0.92
180.0,11.0,5.0,0.92
83.0,30.0,6.0,0.92
156.0,4.0,7.0,0.92
106.0,29.0,8.0,0.92
222.0,1.0,9.0,0.92
110.0,6.0,10.0,0.92
98.0,30.0,11.0,0.92
100.0,0.0,12.0,0.92
172.0,2.0,1.0,0.93
163.0,5.0,2.0,0.93
127.0,22.0,3.0,0.93
122.0,25.0,4.0,0.93
204.0,0.0,5.0,0.93
79.0,30.0,6.0,0.93
185.0,6.0,7.0,0.93
157.0,4.0,8.0,0.93
130.0,28.0,9.0,0.93
191.0,13.0,10.0,0.93
156.0,15.0,11.0,0.93
72.0,16.0,12.0,0.93
107.0,30.0,1.0,0.94
152.0,0.0,2.0,0.94
150.0,2.0,3.0,0.94
167.0,2.0,4.0,0.94
200.0,0.0,5.0,0.94
150.0,28.0,6.0,0.94
107.0,29.0,7.0,0.94
139.0,8.0,8.0,0.94
72.0,30.0,9.0,0.94
114.0,8.0,10.0,0.94
93.0,27.0,11.0,0.94
176.0,0.0,12.0,0.94
135.0,23.0,1.0,0.95
80.0,30.0,2.0,0.95
107.0,29.0,3.0,0.95
221.0,0.0,4.0,0.95
210.0,1.0,5.0,0.95
87.0,30.0,6.0,0.95
165.0,5.0,7.0,0.95
227.0,0.0,8.0,0.95
81.0,30.0,9.0,0.95
217.0,1.0,10.0,0.95
187.0,11.0,11.0,0.95
170.0,16.0,12.0,0.95
140.0,2.0,1.0,0.96
167.0,1.0,2.0,0.96
212.0,0.0,3.0,0.96
179.0,8.0,4.0,0.96
134.0,27.0,5.0,0.96
77.0,30.0,6.0,0.96
99.0,30.0,7.0,0.96
157.0,4.0,8.0,0.96
222.0,0.0,9.0,0.96
204.0,0.0,10.0,0.96
140.0,27.0,11.0,0.96
144.0,0.0,12.0,0.96
218.0,0.0,1.0,0.97
183.0,11.0,2.0,0.97
140.0,19.0,3.0,0.97
184.0,3.0,4.0,0.97
83.0,30.0,5.0,0.97
221.0,0.0,6.0,0.97
186.0,5.0,7.0,0.97
123.0,30.0,8.0,0.97
106.0,30.0,9.0,0.97
92.0,30.0,10.0,0.97
195.0,2.0,11.0,0.97
142.0,0.0,12.0,0.97
202.0,0.0,1.0,0.98
197.0,0.0,2.0,0.98
114.0,27.0,3.0,0.98
182.0,4.0,4.0,0.98
124.0,4.0,5.0,0.98
126.0,9.0,6.0,0.98
154.0,6.0,7.0,0.98
196.0,0.0,8.0,0.98
181.0,9.0,9.0,0.98
157.0,30.0,10.0,0.98
119.0,30.0,11.0,0.98
135.0,6.0,12.0,0.98
98.0,30.0,1.0,0.99
191.0,3.0,2.0,0.99
161.0,3.0,3.0,0.99
148.0,23.0,4.0,0.99
116.0,30.0,5.0,0.99
208.0,0.0,6.0,0.99
209.0,0.0,7.0,0.99
141.0,30.0,8.0,0.99
204.0,0.0,9.0,0.99
193.0,12.0,10.0,0.99
103.0,28.0,11.0,0.99
72.0,1.0,12.0,0.99
74.0,30.0,1.0,0.0
74.0,30.0,2.0,0.0
160.0,3.0,3.0,0.0
90.0,30.0,4.0,0.0
192.0,2.0,5.0,0.0
154.0,6.0,6.0,0.0
104.0,4.0,7.0,0.0
99.0,30.0,8.0,0.0
192.0,8.0,9.0,0.0
218.0,12.0,10.0,0.0
111.0,17.0,11.0,0.0
143.0,14.0,12.0,0.0
221.0,2.0,1.0,0.01
119.0,28.0,2.0,0.01
213.0,8.0,3.0,0.01
113.0,6.0,4.0,0.01
109.0,5.0,5.0,0.01
220.0,5.0,6.0,0.01
219.0,9.0,7.0,0.01
98.0,30.0,8.0,0.01
79.0,30.0,9.0,0.01
222.0,15.0,10.0,0.01
150.0,15.0,11.0,0.01
190.0,13.0,12.0,0.01
229.0,2.0,1.0,0.02
157.0,16.0,2.0,0.02
211.0,4.0,3.0,0.02
97.0,30.0,4.0,0.02
200.0,2.0,5.0,0.02
93.0,30.0,6.0,0.02
195.0,12.0,7.0,0.02
226.0,8.0,8.0,0.02
120.0,5.0,9.0,0.02
142.0,12.0,10.0,0.02
179.0,16.0,11.0,0.02
81.0,25.0,12.0,0.02
136.0,21.0,1.0,0.03
78.0,30.0,2.0,0.03
119.0,3.0,3.0,0.03
112.0,3.0,4.0,0.03
76.0,30.0,5.0,0.03
153.0,7.0,6.0,0.03
77.0,30.0,7.0,0.03
178.0,8.0,8.0,0.03
158.0,9.0,9.0,0.03
166.0,11.0,10.0,0.03
220.0,18.0,11.0,0.03
229.0,13.0,12.0,0.03
72.0,30.0,1.0,0.04
151.0,1.0,2.0,0.04
157.0,2.0,3.0,0.04
175.0,0.0,4.0,0.04
93.0,30.0,5.0,0.04
77.0,30.0,6.0,0.04
204.0,6.0,7.0,0.04
90.0,30.0,8.0,0.04
215.0,10.0,9.0,0.04
217.0,10.0,10.0,0.04
161.0,18.0,11.0,0.04
164.0,11.0,12.0,0.04
170.0,11.0,1.0,0.05
209.0,1.0,2.0,0.05
121.0,18.0,3.0,0.05
134.0,5.0,4.0,0.05
75.0,30.0,5.0,0.05
132.0,7.0,6.0,0.05
206.0,2.0,7.0,0.05
214.0,3.0,8.0,0.05
211.0,6.0,9.0,0.05
194.0,7.0,10.0,0.05
163.0,20.0,11.0,0.05
188.0,26.0,12.0,0.05
156.0,19.0,1.0,0.06
100.0,27.0,2.0,0.06
185.0,1.0,3.0,0.06
108.0,1.0,4.0,0.06
214.0,3.0,5.0,0.06
199.0,5.0,6.0,0.06
196.0,4.0,7.0,0.06
115.0,7.0,8.0,0.06
103.0,8.0,9.0,0.06
127.0,10.0,10.0,0.06
168.0,13.0,11.0,0.06
82.0,28.0,12.0,0.06
170.0,13.0,1.0,0.07
183.0,2.0,2.0,0.07
140.0,10.0,3.0,0.07
90.0,30.0,4.0,0.07
87.0,30.0,5.0,0.07
167.0,3.0,6.0,0.07
189.0,5.0,7.0,0.07
181.0,7.0,8.0,0.07
207.0,4.0,9.0,0.07
173.0,11.0,10.0,0.07
123.0,11.0,11.0,0.07
79.0,21.0,12.0,0.07
185.0,7.0,1.0,0.08
136.0,21.0,2.0,0.08
175.0,2.0,3.0,0.08
139.0,4.0,4.0,0.08
115.0,7.0,5.0,0.08
193.0,6.0,6.0,0.08
225.0,5.0,7.0,0.08
179.0,8.0,8.0,0.08
74.0,30.0,9.0,0.08
220.0,7.0,10.0,0.08
145.0,15.0,11.0,0.08
157.0,16.0,12.0,0.08
92.0,30.0,1.0,0.09
215.0,2.0,2.0,0.09
170.0,3.0,3.0,0.09
136.0,5.0,4.0,0.09
210.0,2.0,5.0,0.09
188.0,4.0,6.0,0.09
177.0,5.0,7.0,0.09
78.0,30.0,8.0,0.09
218.0,7.0,9.0,0.09
139.0,7.0,10.0,0.09
94.0,30.0,11.0,0.09
138.0,4.0,12.0,0.09
78.0,30.0,1.0,0.1
181.0,4.0,2.0,0.1
214.0,3.0,3.0,0.1
80.0,30.0,4.0,0.1
218.0,3.0,5.0,0.1
162.0,5.0,6.0,0.1
211.0,8.0,7.0,0.1
202.0,4.0,8.0,0.1
131.0,9.0,9.0,0.1
91.0,30.0,10.0,0.1
80.0,27.0,11.0,0.1
138.0,0.0,12.0,0.1
217.0,1.0,1.0,0.11
174.0,6.0,2.0,0.11
109.0,20.0,3.0,0.11
219.0,1.0,4.0,0.11
78.0,30.0,5.0,0.11
174.0,6.0,6.0,0.11
153.0,5.0,7.0,0.11
159.0,6.0,8.0,0.11
164.0,5.0,9.0,0.11
182.0,9.0,10.0,0.11
130.0,16.0,11.0,0.11
171.0,20.0,12.0,0.11
116.0,24.0,1.0,0.12
95.0,30.0,2.0,0.12
108.0,1.0,3.0,0.12
103.0,5.0,4.0,0.12
123.0,5.0,5.0,0.12
115.0,10.0,6.0,0.12
111.0,10.0,7.0,0.12
181.0,7.0,8.0,0.12
168.0,9.0,9.0,0.12
95.0,30.0,10.0,0.12
89.0,23.0,11.0,0.12
183.0,2.0,12.0,0.12
116.0,25.0,1.0,0.13
171.0,0.0,2.0,0.13
77.0,30.0,3.0,0.13
80.0,30.0,4.0,0.13
119.0,3.0,5.0,0.13
78.0,30.0,6.0,0.13
211.0,6.0,7.0,0.13
149.0,2.0,8.0,0.13
187.0,10.0,9.0,0.13
184.0,10.0,10.0,0.13
152.0,14.0,11.0,0.13
219.0,11.0,12.0,0.13
134.0,17.0,1.0,0.14
149.0,5.0,2.0,0.14
97.0,30.0,3.0,0.14
181.0,3.0,4.0,0.14
128.0,4.0,5.0,0.14
198.0,3.0,6.0,0.14
133.0,3.0,7.0,0.14
149.0,6.0,8.0,0.14
171.0,6.0,9.0,0.14
185.0,11.0,10.0,0.14
159.0,14.0,11.0,0.14
79.0,25.0,12.0,0.14
201.0,0.0,1.0,0.15
179.0,10.0,2.0,0.15
202.0,1.0,3.0,0.15
127.0,14.0,4.0,0.15
212.0,5.0,5.0,0.15
196.0,5.0,6.0,0.15
107.0,12.0,7.0,0.15
76.0,30.0,8.0,0.15
194.0,5.0,9.0,0.15
181.0,9.0,10.0,0.15
154.0,17.0,11.0,0.15
97.0,18.0,12.0,0.15
150.0,19.0,1.0,0.16
199.0,1.0,2.0,0.16
135.0,8.0,3.0,0.16
211.0,5.0,4.0,0.16
149.0,5.0,5.0,0.16
204.0,5.0,6.0,0.16
105.0,12.0,7.0,0.16
208.0,5.0,8.0,0.16
194.0,5.0,9.0,0.16
168.0,15.0,10.0,0.16
178.0,17.0,11.0,0.16
178.0,27.0,12.0,0.16
114.0,25.0,1.0,0.17
178.0,0.0,2.0,0.17
136.0,4.0,3.0,0.17
207.0,2.0,4.0,0.17
113.0,9.0,5.0,0.17
209.0,4.0,6.0,0.17
109.0,12.0,7.0,0.17
179.0,4.0,8.0,0.17
74.0,30.0,9.0,0.17
99.0,30.0,10.0,0.17
223.0,2.0,11.0,0.17
174.0,11.0,12.0,0.17
189.0,9.0,1.0,0.18
177.0,3.0,2.0,0.18
116.0,17.0,3.0,0.18
165.0,2.0,4.0,0.18
188.0,6.0,5.0,0.18
194.0,4.0,6.0,0.18
113.0,11.0,7.0,0.18
153.0,2.0,8.0,0.18
199.0,2.0,9.0,0.18
139.0,12.0,10.0,0.18
226.0,10.0,11.0,0.18
202.0,24.0,12.0,0.18
212.0,0.0,1.0,0.19
188.0,6.0,2.0,0.19
113.0,23.0,3.0,0.19
222.0,4.0,4.0,0.19
203.0,3.0,5.0,0.19
117.0,9.0,6.0,0.19
105.0,12.0,7.0,0.19
96.0,30.0,8.0,0.19
154.0,4.0,9.0,0.19
171.0,10.0,10.0,0.19
132.0,17.0,11.0,0.19
166.0,18.0,12.0,0.19
83.0,30.0,1.0,0.2
228.0,1.0,2.0,0.2
70.0,30.0,3.0,0.2
176.0,5.0,4.0,0.2
223.0,2.0,5.0,0.2
211.0,2.0,6.0,0.2
182.0,7.0,7.0,0.2
139.0,10.0,8.0,0.2
197.0,12.0,9.0,0.2
90.0,30.0,10.0,0.2
167.0,7.0,11.0,0.2
93.0,15.0,12.0,0.2
172.0,9.0,1.0,0.21
114.0,19.0,2.0,0.21
203.0,3.0,3.0,0.21
207.0,3.0,4.0,0.21
149.0,9.0,5.0,0.21
170.0,4.0,6.0,0.21
102.0,12.0,7.0,0.21
196.0,5.0,8.0,0.21
100.0,25.0,9.0,0.21
224.0,3.0,10.0,0.21
108.0,16.0,11.0,0.21
107.0,19.0,12.0,0.21
133.0,20.0,1.0,0.22
81.0,30.0,2.0,0.22
154.0,3.0,3.0,0.22
223.0,5.0,4.0,0.22
72.0,30.0,5.0,0.22
150.0,7.0,6.0,0.22
80.0,30.0,7.0,0.22
140.0,10.0,8.0,0.22
109.0,9.0,9.0,0.22
106.0,13.0,10.0,0.22
166.0,11.0,11.0,0.22
127.0,17.0,12.0,0.22
199.0,5.0,1.0,0.23
92.0,30.0,2.0,0.23
198.0,1.0,3.0,0.23
183.0,2.0,4.0,0.23
123.0,11.0,5.0,0.23
202.0,3.0,6.0,0.23
88.0,30.0,7.0,0.23
167.0,6.0,8.0,0.23
100.0,27.0,9.0,0.23
199.0,4.0,10.0,0.23
203.0,15.0,11.0,0.23
110.0,12.0,12.0,0.23
202.0,2.0,1.0,0.24
130.0,16.0,2.0,0.24
169.0,3.0,3.0,0.24
198.0,2.0,4.0,0.24
174.0,6.0,5.0,0.24
184.0,2.0,6.0,0.24
226.0,7.0,7.0,0.24
185.0,7.0,8.0,0.24
146.0,14.0,9.0,0.24
213.0,10.0,10.0,0.24
180.0,17.0,11.0,0.24
193.0,27.0,12.0,0.24
196.0,2.0,1.0,0.25
126.0,16.0,2.0,0.25
198.0,0.0,3.0,0.25
160.0,5.0,4.0,0.25
154.0,10.0,5.0,0.25
151.0,7.0,6.0,0.25
152.0,4.0,7.0,0.25
115.0,14.0,8.0,0.25
115.0,14.0,9.0,0.25
96.0,30.0,10.0,0.25
99.0,23.0,11.0,0.25
119.0,0.0,12.0,0.25
194.0,5.0,1.0,0.26
171.0,8.0,2.0,0.26
204.0,2.0,3.0,0.26
138.0,19.0,4.0,0.26
208.0,7.0,5.0,0.26
225.0,3.0,6.0,0.26
166.0,8.0,7.0,0.26
81.0,30.0,8.0,0.26
77.0,30.0,9.0,0.26
95.0,30.0,10.0,0.26
108.0,2.0,11.0,0.26
75.0,11.0,12.0,0.26
149.0,17.0,1.0,0.27
130.0,5.0,2.0,0.27
177.0,6.0,3.0,0.27
193.0,4.0,4.0,0.27
114.0,13.0,5.0,0.27
123.0,3.0,6.0,0.27
214.0,3.0,7.0,0.27
102.0,14.0,8.0,0.27
139.0,8.0,9.0,0.27
154.0,11.0,10.0,0.27
115.0,19.0,11.0,0.27
173.0,24.0,12.0,0.27
140.0,19.0,1.0,0.28
123.0,11.0,2.0,0.28
106.0,11.0,3.0,0.28
139.0,2.0,4.0,0.28
99.0,30.0,5.0,0.28
110.0,2.0,6.0,0.28
156.0,6.0,7.0,0.28
224.0,5.0,8.0,0.28
119.0,18.0,9.0,0.28
81.0,30.0,10.0,0.28
105.0,15.0,11.0,0.28
145.0,9.0,12.0,0.28
70.0,30.0,1.0,0.29
140.0,2.0,2.0,0.29
112.0,4.0,3.0,0.29
132.0,2.0,4.0,0.29
202.0,1.0,5.0,0.29
176.0,4.0,6.0,0.29
191.0,6.0,7.0,0.29
105.0,14.0,8.0,0.29
179.0,12.0,9.0,0.29
197.0,9.0,10.0,0.29
204.0,14.0,11.0,0.29
89.0,29.0,12.0,0.29
159.0,15.0,1.0,0.3
212.0,4.0,2.0,0.3
74.0,30.0,3.0,0.3
105.0,12.0,4.0,0.3
106.0,11.0,5.0,0.3
132.0,3.0,6.0,0.3
188.0,5.0,7.0,0.3
172.0,6.0,8.0,0.3
147.0,13.0,9.0,0.3
91.0,30.0,10.0,0.3
150.0,10.0,11.0,0.3
90.0,13.0,12.0,0.3
103.0,28.0,1.0,0.31
162.0,5.0,2.0,0.31
225.0,1.0,3.0,0.31
70.0,30.0,4.0,0.31
137.0,5.0,5.0,0.31
112.0,4.0,6.0,0.31
117.0,8.0,7.0,0.31
113.0,5.0,8.0,0.31
103.0,15.0,9.0,0.31
106.0,18.0,10.0,0.31
101.0,20.0,11.0,0.31
83.0,15.0,12.0,0.31
126.0,20.0,1.0,0.32
183.0,5.0,2.0,0.32
219.0,1.0,3.0,0.32
75.0,30.0,4.0,0.32
95.0,30.0,5.0,0.32
228.0,2.0,6.0,0.32
196.0,4.0,7.0,0.32
205.0,1.0,8.0,0.32
125.0,15.0,9.0,0.32
161.0,10.0,10.0,0.32
144.0,15.0,11.0,0.32
151.0,22.0,12.0,0.32
150.0,17.0,1.0,0.33
111.0,15.0,2.0,0.33
132.0,2.0,3.0,0.33
149.0,1.0,4.0,0.33
128.0,11.0,5.0,0.33
178.0,7.0,6.0,0.33
162.0,3.0,7.0,0.33
207.0,3.0,8.0,0.33
114.0,17.0,9.0,0.33
148.0,10.0,10.0,0.33
210.0,13.0,11.0,0.33
85.0,24.0,12.0,0.33
173.0,9.0,1.0,0.34
176.0,4.0,2.0,0.34
157.0,7.0,3.0,0.34
225.0,3.0,4.0,0.34
227.0,1.0,5.0,0.34
207.0,3.0,6.0,0.34
161.0,11.0,7.0,0.34
94.0,30.0,8.0,0.34
126.0,7.0,9.0,0.34
123.0,6.0,10.0,0.34
214.0,7.0,11.0,0.34
98.0,20.0,12.0,0.34
141.0,17.0,1.0,0.35
77.0,30.0,2.0,0.35
127.0,2.0,3.0,0.35
125.0,3.0,4.0,0.35
117.0,11.0,5.0,0.35
78.0,30.0,6.0,0.35
150.0,7.0,7.0,0.35
126.0,7.0,8.0,0.35
102.0,15.0,9.0,0.35
187.0,8.0,10.0,0.35
206.0,11.0,11.0,0.35
142.0,13.0,12.0,0.35
137.0,13.0,1.0,0.36
136.0,2.0,2.0,0.36
196.0,2.0,3.0,0.36
125.0,13.0,4.0,0.36
149.0,5.0,5.0,0.36
84.0,30.0,6.0,0.36
225.0,3.0,7.0,0.36
140.0,5.0,8.0,0.36
92.0,30.0,9.0,0.36
117.0,12.0,10.0,0.36
167.0,15.0,11.0,0.36
192.0,17.0,12.0,0.36
201.0,1.0,1.0,0.37
178.0,5.0,2.0,0.37
178.0,3.0,3.0,0.37
145.0,15.0,4.0,0.37
146.0,6.0,5.0,0.37
70.0,30.0,6.0,0.37
81.0,30.0,7.0,0.37
143.0,8.0,8.0,0.37
188.0,9.0,9.0,0.37
85.0,30.0,10.0,0.37
190.0,9.0,11.0,0.37
162.0,13.0,12.0,0.37
97.0,30.0,1.0,0.38
108.0,3.0,2.0,0.38
218.0,1.0,3.0,0.38
83.0,30.0,4.0,0.38
217.0,1.0,5.0,0.38
174.0,6.0,6.0,0.38
131.0,15.0,7.0,0.38
156.0,6.0,8.0,0.38
70.0,30.0,9.0,0.38
71.0,30.0,10.0,0.38
74.0,11.0,11.0,0.38
180.0,0.0,12.0,0.38
90.0,30.0,1.0,0.39
171.0,1.0,2.0,0.39
129.0,2.0,3.0,0.39
100.0,25.0,4.0,0.39
164.0,2.0,5.0,0.39
179.0,8.0,6.0,0.39
128.0,16.0,7.0,0.39
91.0,30.0,8.0,0.39
124.0,5.0,9.0,0.39
117.0,15.0,10.0,0.39
74.0,25.0,11.0,0.39
219.0,0.0,12.0,0.39
116.0,25.0,1.0,0.4
85.0,30.0,2.0,0.4
165.0,3.0,3.0,0.4
71.0,30.0,4.0,0.4
137.0,3.0,5.0,0.4
170.0,6.0,6.0,0.4
182.0,3.0,7.0,0.4
172.0,7.0,8.0,0.4
162.0,16.0,9.0,0.4
85.0,30.0,10.0,0.4
188.0,13.0,11.0,0.4
142.0,6.0,12.0,0.4
99.0,30.0,1.0,0.41
202.0,1.0,2.0,0.41
176.0,4.0,3.0,0.41
147.0,13.0,4.0,0.41
121.0,16.0,5.0,0.41
220.0,1.0,6.0,0.41
100.0,27.0,7.0,0.41
133.0,7.0,8.0,0.41
126.0,5.0,9.0,0.41
227.0,8.0,10.0,0.41
78.0,30.0,11.0,0.41
205.0,1.0,12.0,0.41
110.0,17.0,1.0,0.42
100.0,26.0,2.0,0.42
193.0,3.0,3.0,0.42
161.0,3.0,4.0,0.42
138.0,16.0,5.0,0.42
130.0,16.0,6.0,0.42
195.0,4.0,7.0,0.42
197.0,4.0,8.0,0.42
206.0,5.0,9.0,0.42
123.0,18.0,10.0,0.42
113.0,23.0,11.0,0.42
83.0,16.0,12.0,0.42
143.0,12.0,1.0,0.43
77.0,30.0,2.0,0.43
204.0,2.0,3.0,0.43
79.0,30.0,4.0,0.43
87.0,30.0,5.0,0.43
126.0,2.0,6.0,0.43
197.0,2.0,7.0,0.43
208.0,4.0,8.0,0.43
136.0,18.0,9.0,0.43
78.0,30.0,10.0,0.43
119.0,1.0,11.0,0.43
118.0,22.0,12.0,0.43
152.0,15.0,1.0,0.44
219.0,3.0,2.0,0.44
155.0,4.0,3.0,0.44
142.0,13.0,4.0,0.44
186.0,2.0,5.0,0.44
128.0,16.0,6.0,0.44
220.0,1.0,7.0,0.44
204.0,3.0,8.0,0.44
221.0,5.0,9.0,0.44
219.0,4.0,10.0,0.44
71.0,30.0,11.0,0.44
159.0,7.0,12.0,0.44
104.0,29.0,1.0,0.45
160.0,2.0,2.0,0.45
184.0,4.0,3.0,0.45
80.0,30.0,4.0,0.45
91.0,30.0,5.0,0.45
86.0,30.0,6.0,0.45
197.0,1.0,7.0,0.45
144.0,7.0,8.0,0.45
200.0,5.0,9.0,0.45
124.0,17.0,10.0,0.45
224.0,11.0,11.0,0.45
87.0,16.0,12.0,0.45
72.0,30.0,1.0,0.46
142.0,3.0,2.0,0.46
134.0,5.0,3.0,0.46
81.0,30.0,4.0,0.46
187.0,2.0,5.0,0.46
149.0,5.0,6.0,0.46
200.0,1.0,7.0,0.46
179.0,3.0,8.0,0.46
71.0,30.0,9.0,0.46
136.0,11.0,10.0,0.46
166.0,13.0,11.0,0.46
133.0,16.0,12.0,0.46
187.0,2.0,1.0,0.47
176.0,4.0,2.0,0.47
133.0,18.0,3.0,0.47
76.0,30.0,4.0,0.47
180.0,5.0,5.0,0.47
179.0,3.0,6.0,0.47
153.0,13.0,7.0,0.47
182.0,7.0,8.0,0.47
180.0,6.0,9.0,0.47
181.0,11.0,10.0,0.47
179.0,21.0,11.0,0.47
158.0,12.0,12.0,0.47
100.0,30.0,1.0,0.48
175.0,6.0,2.0,0.48
100.0,27.0,3.0,0.48
194.0,1.0,4.0,0.48
222.0,2.0,5.0,0.48
84.0,30.0,6.0,0.48
135.0,5.0,7.0,0.48
175.0,5.0,8.0,0.48
183.0,7.0,9.0,0.48
128.0,20.0,10.0,0.48
143.0,14.0,11.0,0.48
187.0,15.0,12.0,0.48
197.0,0.0,1.0,0.49
137.0,12.0,2.0,0.49
192.0,2.0,3.0,0.49
208.0,1.0,4.0,0.49
208.0,3.0,5.0,0.49
218.0,3.0,6.0,0.49
165.0,15.0,7.0,0.49
207.0,5.0,8.0,0.49
81.0,30.0,9.0,0.49
96.0,30.0,10.0,0.49
182.0,12.0,11.0,0.49
181.0,7.0,12.0,0.49
214.0,2.0,1.0,0.5
145.0,15.0,2.0,0.5
210.0,2.0,3.0,0.5
135.0,17.0,4.0,0.5
212.0,5.0,5.0,0.5
164.0,3.0,6.0,0.5
223.0,5.0,7.0,0.5
72.0,30.0,8.0,0.5
84.0,30.0,9.0,0.5
115.0,7.0,10.0,0.5
202.0,10.0,11.0,0.5
205.0,12.0,12.0,0.5
125.0,23.0,1.0,0.51
89.0,30.0,2.0,0.51
225.0,2.0,3.0,0.51
132.0,3.0,4.0,0.51
70.0,30.0,5.0,0.51
115.0,7.0,6.0,0.51
211.0,3.0,7.0,0.51
108.0,20.0,8.0,0.51
72.0,30.0,9.0,0.51
187.0,11.0,10.0,0.51
184.0,16.0,11.0,0.51
185.0,0.0,12.0,0.51
210.0,0.0,1.0,0.52
94.0,30.0,2.0,0.52
212.0,3.0,3.0,0.52
169.0,4.0,4.0,0.52
191.0,3.0,5.0,0.52
81.0,30.0,6.0,0.52
114.0,4.0,7.0,0.52
213.0,4.0,8.0,0.52
222.0,2.0,9.0,0.52
133.0,19.0,10.0,0.52
182.0,16.0,11.0,0.52
196.0,14.0,12.0,0.52
73.0,30.0,1.0,0.53
78.0,30.0,2.0,0.53
77.0,30.0,3.0,0.53
211.0,3.0,4.0,0.53
93.0,30.0,5.0,0.53
182.0,5.0,6.0,0.53
185.0,4.0,7.0,0.53
150.0,19.0,8.0,0.53
102.0,18.0,9.0,0.53
177.0,7.0,10.0,0.53
117.0,16.0,11.0,0.53
105.0,8.0,12.0,0.53
206.0,1.0,1.0,0.54
220.0,0.0,2.0,0.54
82.0,30.0,3.0,0.54
207.0,2.0,4.0,0.54
72.0,30.0,5.0,0.54
161.0,5.0,6.0,0.54
172.0,9.0,7.0,0.54
222.0,4.0,8.0,0.54
148.0,20.0,9.0,0.54
208.0,6.0,10.0,0.54
220.0,5.0,11.0,0.54
136.0,22.0,12.0,0.54
163.0,14.0,1.0,0.55
108.0,20.0,2.0,0.55
115.0,5.0,3.0,0.55
132.0,3.0,4.0,0.55
215.0,1.0,5.0,0.55
168.0,2.0,6.0,0.55
179.0,5.0,7.0,0.55
114.0,20.0,8.0,0.55
121.0,15.0,9.0,0.55
135.0,14.0,10.0,0.55
134.0,11.0,11.0,0.55
227.0,13.0,12.0,0.55
90.0,30.0,1.0,0.56
100.0,26.0,2.0,0.56
137.0,3.0,3.0,0.56
226.0,0.0,4.0,0.56
185.0,2.0,5.0,0.56
155.0,14.0,6.0,0.56
194.0,1.0,7.0,0.56
139.0,23.0,8.0,0.56
157.0,6.0,9.0,0.56
158.0,13.0,10.0,0.56
82.0,30.0,11.0,0.56
164.0,3.0,12.0,0.56
204.0,1.0,1.0,0.57
120.0,21.0,2.0,0.57
83.0,30.0,3.0,0.57
139.0,0.0,4.0,0.57
173.0,5.0,5.0,0.57
221.0,1.0,6.0,0.57
152.0,20.0,7.0,0.57
181.0,5.0,8.0,0.57
182.0,9.0,9.0,0.57
188.0,9.0,10.0,0.57
81.0,30.0,11.0,0.57
197.0,5.0,12.0,0.57
169.0,4.0,1.0,0.58
82.0,30.0,2.0,0.58
124.0,5.0,3.0,0.58
114.0,3.0,4.0,0.58
70.0,30.0,5.0,0.58
163.0,4.0,6.0,0.58
92.0,30.0,7.0,0.58
202.0,2.0,8.0,0.58
86.0,30.0,9.0,0.58
90.0,24.0,10.0,0.58
225.0,0.0,11.0,0.58
86.0,0.0,12.0,0.58
201.0,0.0,1.0,0.59
167.0,13.0,2.0,0.59
91.0,30.0,3.0,0.59
159.0,7.0,4.0,0.59
87.0,30.0,5.0,0.59
108.0,2.0,6.0,0.59
125.0,8.0,7.0,0.59
125.0,10.0,8.0,0.59
194.0,4.0,9.0,0.59
151.0,10.0,10.0,0.59
119.0,25.0,11.0,0.59
167.0,16.0,12.0,0.59
111.0,24.0,1.0,0.6
106.0,20.0,2.0,0.6
136.0,3.0,3.0,0.6
105.0,21.0,4.0,0.6
152.0,7.0,5.0,0.6
214.0,1.0,6.0,0.6
177.0,4.0,7.0,0.6
113.0,21.0,8.0,0.6
87.0,30.0,9.0,0.6
78.0,26.0,10.0,0.6
109.0,9.0,11.0,0.6
229.0,0.0,12.0,0.6
95.0,30.0,1.0,0.61
226.0,1.0,2.0,0.61
129.0,1.0,3.0,0.61
168.0,3.0,4.0,0.61
183.0,4.0,5.0,0.61
148.0,16.0,6.0,0.61
111.0,19.0,7.0,0.61
180.0,6.0,8.0,0.61
104.0,19.0,9.0,0.61
187.0,9.0,10.0,0.61
141.0,14.0,11.0,0.61
211.0,8.0,12.0,0.61
142.0,20.0,1.0,0.62
198.0,1.0,2.0,0.62
106.0,22.0,3.0,0.62
161.0,4.0,4.0,0.62
145.0,5.0,5.0,0.62
201.0,0.0,6.0,0.62
149.0,11.0,7.0,0.62
108.0,22.0,8.0,0.62
107.0,23.0,9.0,0.62
183.0,3.0,10.0,0.62
145.0,12.0,11.0,0.62
195.0,21.0,12.0,0.62
195.0,3.0,1.0,0.63
185.0,2.0,2.0,0.63
145.0,14.0,3.0,0.63
203.0,0.0,4.0,0.63
157.0,2.0,5.0,0.63
220.0,1.0,6.0,0.63
91.0,30.0,7.0,0.63
74.0,30.0,8.0,0.63
128.0,7.0,9.0,0.63
168.0,15.0,10.0,0.63
